Code	Nom
C1960651	ancalochloris gorlenko and lebedeva 1971
C1960651	ancalochloris
C1960651	genus ancalochloris
C1654510	streptomyces glaucus
C1654510	actinomyces glaucus
C1654510	streptomyces glaucus ( ex lehmann and schutze 1912 ) agre and preobrazhenskaya 1986
C3457372	murdochiella asaccharolytica ulger - toprak et al . 2010
C3457372	murdochiella asaccharolytica
C4510070	photorhabdus temperata subspecies khanii
C4510070	photorhabdus temperata subsp . khanii
C0315854	salmonella 3,10:a : e , n , x
C0315854	salmonella enterica subsp . enterica ser . masembe
C0315854	salmonella masembe
C1319985	enterohemorrhagic escherichia coli , serotype o118:h2
C1319985	enterohaemorrhagic escherichia coli , serotype o118:h2
C1319985	ehec , serotype o118:h2
C3266387	escherichia coli serotype o156:h23
C3266387	e. coli serotype o156:h23
C1008917	sutterella wadsworthensis
C1008917	sutterella wadsworthensis wexler et al . 1996
C1217846	porphyrobacter cryptus da costa et al . 2003
C1217846	porphyrobacter cryptus
C1264804	bifidobacterium pseudolongum ss pseudolongum
C0317411	salmonella iii arizonae 62:z4,z32:-
C0317411	salmonella iiia 62:z4,z32:-
C1217399	caldimonas manganoxidans
C1217399	caldimonas manganoxidans takeda et al . 2002
C1026826	streptomyces longispororuber waksman 1953
C1026826	streptomyces longispororuber
C1026826	streptomyces longisporus ruber
C1007164	genus thermocrispum
C1007164	thermocrispum
C1007164	thermocrispum korn - wendisch et al . 1995
C0995235	lysobacter enzymogenes christensen and cook 1978 emend . lin et al . 2016
C0995235	lysobacter enzymogenes
C0995235	lysobacter enzymogenes subsp . enzymogenes christensen and cook 1978
C1022959	methylopila capsulata doronina et al . 1998
C1022959	methylopila capsulata
C1208121	rhodococcus maanshanensis zhang et al . 2002
C1208121	rhodococcus maanshanensis
C0027571	genus neisseria
C0027571	neisseria
C0027571	gonococcus
C0027571	neisseria trevisan 1885
C0027571	neisseria species
C0316168	salmonella enterica subsp . enterica ser . mishmarhaemek
C0316168	salmonella mishmarhaemek
C0316168	salmonella 1,13,23:d:1,5
C0316596	salmonella 30:b:1,2
C0316596	salmonella louga
C0316596	salmonella enterica subsp . enterica ser . louga
C0033476	propionibacterium orla - jensen 1909 ( approved lists 1980 ) emend . scholz and kilian 2016
C0033476	propionibacterium
C0033476	propionibacterium orla - jensen 1909 ( approved lists 1980 ) emend . charfreitag et al . 1988
C0033476	genus propionibacterium
C0033476	propionicibacterium
C0033476	propionibact
C0033476	propionibacterium species
C3697106	streptococcus pneumoniae serotype 41a
C3698015	streptococcus pyogenes type emm104
C2732477	streptococcus pyogenes type emm94
C0315372	salmonella kubacha
C0315372	salmonella 1,4,12,27:l , z13,z28:1,7
C0315372	salmonella enterica subsp . enterica ser . kubacha
C1458608	bacillus shackletonii
C1458608	bacillus shackletonii logan et al . 2004
C3714453	prevotella oralis group
C0315865	salmonella ikayi
C0315865	salmonella enterica subsp . enterica ser . ikayi
C0315865	salmonella 3,10[15]:c:1,6
C0316539	salmonella enterica subsp . enterica ser . doorn
C0316539	salmonella doorn
C0316539	salmonella 28:i:1,2
C1207005	fictibacillus barbaricus
C1207005	bacillus barbaricus
C1207005	fictibacillus barbaricus ( taubel et al . 2003 ) glaeser et al . 2013
C1207005	bacillus barbaricus taubel et al . 2003
C0318275	vibrio tubiashii
C0318275	vibrio tubiashii hada et al . 1984 emend . prado et al . 2015
C0318275	listonella tubiashii
C0318275	vibrio tubiashii hada et al . 1984 emend . dubert et al . 2016
C0318275	vibrio tubiashii subsp . tubiashii ( hada et al . 1984 ) prado et al . 2016
C0318275	vibrio tubiashii subsp . tubiashii
C0315113	eubacterium barkeri
C0315113	eubacterium barkeri ( stadtman et al . 1972 ) collins et al . 1994
C0315113	clostridium barkeri stadtman et al . 1972
C0315113	clostridium barkeri
C1320042	e. coli serotype o167:h5
C1320042	enterotoxigenic escherichia coli , serotype o167:h5
C1320042	escherichia coli serotype o167:h5
C1320042	etec , serotype o167:h5
C1231442	treponema putidum
C1231442	treponema putidum wyss et al . 2004
C1320061	epec , serotype o127:h6
C1320061	e. coli serotype o127:h6
C1320061	enteropathogenic escherichia coli , serotype o127:h6
C1320061	escherichia coli serotype o127:h6
C0315373	salmonella enterica subsp . enterica ser . kano
C0315373	salmonella kano
C0315373	salmonella 1,4,12,27:l , z13,z28:e , n , x
C0579293	salmonella group b phase 1 y - z
C0579875	salmonella ii 48:a : z39
C0579875	salmonella 48:a : z39
C0579541	salmonella ii 1,13,23:g,[s]t : z42
C0579541	salmonella ii 1,13,23:g,[s],t : z42
C0879622	vnp 20009
C0879622	vnp20009
C0879622	salmonella vnp20009
C0879622	vnp-20009
C3719108	mycobacterium minnesotense
C3719108	mycobacterium minnesotense hannigan et al . 2013
C0317540	flavobacterium acidurans
C0317540	flavobacterium acidurans millar 1973
C0445784	pasteurella bettyae corrig . sneath and stevens 1990
C0445784	pasteurella bettii
C0445784	cdc group hb-5
C0445784	pasteurella bettyae
C0445784	pasteurella betti
C1019872	lactobacillus zeae ( ex kuznetsov 1959 ) dicks et al . 1996
C1019872	lactobacillus zeae
C1019872	lactobacterium zeae
C1043097	[ clostridium ] algidixylanolyticum
C1043097	clostridium algidixylanolyticum broda et al . 2000
C1043097	clostridium algidixylanolyticum
C1074950	microbacterium resistens
C1074950	microbacterium resistens ( funke et al . ) behrendt et al . 2001
C1074950	aureobacterium resistens
C1074950	aureobacterium resistens funke et al . 1998
C1459658	streptococcus gallolyticus subsp . pasteurianus
C1459658	streptococcus bovis biotype ii.2
C1459658	streptococcus gallolyticus subsp . pasteurianus ( poyart et al . 2002 ) schlegel et al . 2003 emend . beck et al . 2008
C1459658	streptococcus pasteurianus poyart et al . 2002
C1459658	streptococcus bovis biovar ii.2
C1459658	streptococcus gallolyticus ss . pasteurianus
C1459658	streptococcus gallolyticus subspecies pasteurianus
C1459658	streptococcus pasteurianus
C1473126	robiginitalea
C1473126	robiginitalea cho and giovannoni 2004 emend . manh et al . 2008
C1473126	genus robiginitalea
C4510359	lactococcus lactis subsp . tructae
C4510359	lactococcus lactis subspecies tructae
C2991834	neisseria wadsworthii wolfgang et al . 2011
C2991834	neisseria wadsworthii
C0317762	mycobacterium flavescens
C0317762	mycobacterium flavescens bojalil et al . 1962
C0317762	mycobact flavescens
C0579333	salmonella 6,7:z : z39
C0579333	salmonella ii 6,7:z : z39
C0318046	hydrogenophaga taeniospiralis ( lalucat et al . 1982 ) willems et al . 1989
C0318046	pseudomonas taeniospiralis lalucat et al . 1982
C0318046	hydrogeniphaga taeniospiralis
C0318046	pseudomonas taeniospiralis
C0318046	hydrogenophaga taeniospiralis
C0579752	salmonella 1,40:l , z28:z39
C0579752	salmonella ii 1,40:l , z28:z39
C1264945	salmonella iiia 1,13,23:z4,z24:-
C1264945	salmonella arizonae 1,13,23:z4,z24:--
C0315016	borrelia harveyi ( garnham 1947 ) davis 1948
C0315016	borrelia harveyi
C3457300	halomonas johnsoniae
C3457300	halomonas johnsoniae kim et al . 2010
C0995281	leptonema illini
C0995281	leptospira illini
C0995281	leptonema illini hovind - hougen 1983
C1216396	mycobacterium pinnipedii cousins et al . 2003
C1216396	mycobacterium pinnipedii
C1265272	helcococcus species
C1458603	leptotrichia hofstadii
C1458603	leptotrichia hofstadii eribe et al . 2004
C1006865	polaribacter franzmannii gosink et al . 1998 emend . hahnke et al . 2016
C1006865	polaribacter franzmannii
C1012439	microtetraspora niveoalba
C1012439	microtetraspora niveoalba nonomura and ohara 1971
C2620629	moraxella pluranimalium vela et al . 2009
C2620629	moraxella pluranimalium
C1496609	pseudovibrio denitrificans
C1496609	pseudovibrio denitrificans shieh et al . 2004
C1319966	escherichia coli o48
C1319966	escherichia coli serotype o48
C1319966	e. coli serogroup o48
C1319966	escherichia coli serogroup o48
C1319966	e. coli o48
C0995269	isocystis pallida
C0995269	isosphaera pallida ( ex woronichin 1927 ) giovannoni et al . 1995
C0995269	isosphaera pallida
C0995269	torulopsidosira pallida
C1011636	cdc coryneform group anf-1-like
C1011636	corynebacterium auris funke et al . 1995
C1011636	corynebacterium auris
C2732571	streptococcus pyogenes type emm26
C0442991	bessemans
C0442991	bessemans strain of leptospira
C2617065	bacillus aerophilus shivaji et al . 2006
C2617065	bacillus aerophilus
C1265335	chlamydia pecorum fukushi and hirai 1992
C1265335	chlamydophila pecorum ( fukushi and hirai 1992 ) everett et al . 1999
C1265335	chlamydia pecorum
C1265335	chlamydophila pecorum
C1265224	leuconostoc argentium
C3697316	streptococcus pneumoniae serogroup 47
C1050163	tenacibaculum maritimum ( wakabayashi et al . 1986 ) suzuki et al . 2001
C1050163	flexibacter maritimus
C1050163	cytophaga marina ( ex hikida et al . 1979 ) reichenbach 1989
C1050163	cytophaga marina
C1050163	tenacibaculum maritimum
C1050163	flexibacter maritimus wakabayashi et al . 1986 emend . bernardet and grimont 1989
C1264785	actinomadura carminata
C1031662	thauera linaloolentis
C1031662	thauera linaloolentis foss and harder 1999
C1225403	entomoplasma lucivorax
C1225403	entomoplasma lucivorax ( williamson et al . 1990 ) tully et al . 1993
C1225403	mycoplasma lucivorax williamson et al . 1990
C1225403	mycoplasma lucivorax
C1478605	chlorobaculum parvum imhoff 2003
C1478605	chlorobaculum parvum
C0995500	rhodobacter blastica
C0995500	rhodobacter blasticus
C0995500	rhodobacter blasticus corrig . ( eckersley and dow 1981 ) kawasaki et al . 1994
C0995500	rhodopseudomonas blastica eckersley and dow 1981
C0995500	rhodopseudomonas blastica
C1321335	salmonella i , group o:48
C1018347	bacillus choshinensis
C1018347	brevibacillus choshinensis
C1018347	brevibacillus choshinensis ( takagi et al . 1993 ) shida et al . 1996
C1018347	bacillus choshinensis takagi et al . 1993
C0579380	salmonella ii 9,12:a:1,5
C0579380	salmonella 9,12:a:1,5
C1501378	sulfuricurvum
C1501378	genus sulfuricurvum
C1501378	sulfuricurvum kodama and watanabe 2004
C1489858	nocardia xishanensis
C1489858	nocardia xishanensis zhang et al . 2004
C1470078	nocardia testacea
C1470078	nocardia testaceus
C1470078	nocardia testacea corrig . kageyama et al . 2004
C1085489	antarctobacter heliothermus labrenz et al . 1998
C1085489	antarctobacter heliothermus
C0317000	salmonella ii 44:z4,z23:-
C0317000	salmonella 44:z4,z23:-
C2301657	acinetobacter soli
C2301657	acinetobacter soli kim et al . 2009
C1462758	spiroplasma chinense guo et al . 1990
C1462758	spiroplasma chinense
C0995221	genus melittangium
C0995221	melittangium jahn 1924
C0995221	melittangium
C1021428	streptomyces thermocarboxydus
C1021428	streptomyces thermocarboxydus kim et al . 1998
C1014965	mycobacterium hodleri kleespies et al . 1996
C1014965	mycobacterium hodleri
C1037111	frankiales
C1037111	suborder frankineae
C1037111	frankineae stackebrandt et al . 1997 emend . zhi et al . 2009
C1037111	frankiales sen et al . 2014
C1037111	frankineae
C1051226	desulfotalea knoblauch et al . 1999
C1051226	genus desulfotalea
C1051226	desulfotalea
C2760030	prevotella genomospecies e3
C2760030	prevotella micans downes et al . 2009
C2760030	prevotella genomosp . e3
C2760030	prevotella micans
C0579390	salmonella bangui
C0579390	salmonella 9,12:d : e , n , z15
C1041829	ketogulonigenium
C1041829	ketogulonicigenium urbance et al . 2001
C1041829	genus ketogulonicigenium
C1041829	ketogulonicigenium
C1489532	algoriphagus antarcticus van trappen et al . 2004
C1489532	algoriphagus antarcticus
C2317532	ensifer xinjiangensis
C1011148	caldicellulosiruptor rainey et al . 1995 emend . onyenwoke et al . 2006
C1011148	caldicellulosiruptor
C1011148	genus caldicellulosiruptor
C2634914	paracoccus chinensis li et al . 2009
C2634914	paracoccus chinensis
C1018350	bacillus parabrevis
C1018350	brevibacillus parabrevis ( takagi et al . 1993 ) shida et al . 1996
C1018350	bacillus parabrevis takagi et al . 1993
C1018350	brevibacillus parabrevis
C1230273	aeromonas simiae harf - monteil et al . 2004
C1230273	aeromonas simiae
C2317451	microtetraspora tyrrhenii
C0996226	vagococcus salmoninarum
C0996226	vagococcus salmoninarum wallbanks et al . 1990
C0318068	rikenella species
C0318068	rikenella collins et al . 1985
C0318068	genus rikenella
C0318068	rikenella
C2584511	phylum thermomicrobia
C0522404	streptococcus pneumoniae serotype 9n
C0522404	streptococcus pneumoniae 9n
C1062435	geobacillus nazina et al . 2001 emend . aiyu et al . 2016
C1062435	genus geobacillus
C1062435	geobacillus nazina et al . 2001 emend . coorevits et al . 2012
C1062435	geobacillus species
C1062435	geobacillus
C0315861	salmonella 3,10:b : e , n , x
C0315861	salmonella enterica subsp . enterica ser . benfica
C0315861	salmonella benfica
C0579420	salmonella ii lundby
C0579420	salmonella lundby
C0579420	salmonella ii 9,46:b : e , n , x
C1482078	carnobacterium inhibens joborn et al . 1999 emend . nicholson et al . 2015
C1482078	carnibacterium inhibens
C1482078	carnobacterium inhibens
C1012094	psychrobacter frigidicola
C1012094	psychrobacter frigidicola bowman et al . 1996
C1215727	streptomyces sanglieri manfio et al . 2003
C1215727	streptomyces sanglieri
C1214984	planococcus sp . kmm 3738
C1214984	planococcus maritimus
C1214984	planococcus maritimus yoon et al . 2003 emend . ivanova et al . 2006
C0445768	aeromonas allosaccharophila martinez - murcia et al . 1992
C0445768	aeromonas allosaccharophila
C2990659	lysinibacillus xylanilyticus
C2990659	lysinibacillus xylanilyticus lee et al . 2010
C2732265	streptococcus pyogenes type emm115
C1532749	streptococcus pneumoniae serogroup 38
C1532749	streptococcus pneumoniae serotype 38
C0445631	staphylococcus muscae
C0445631	staphylococcus muscae hajek et al . 1992
C0995244	gallionella ehrenberg 1838
C0995244	genus gallionella
C0995244	gallionella
C0995586	nitrosococcus winogradsky 1892
C0995586	nitrosococcus
C0995586	genus nitrosococcus
C0316384	salmonella iii arizonae 16:l , v:1,5,7
C0316384	salmonella iiib 16:l , v:1,5,7
C0317373	salmonella iii arizonae 60:k : z35
C0317373	salmonella iiib 60:k : z35
C0317914	actinomadura coeruleifusca
C0317914	saccharothrix coeruleofusca
C0317914	nocardiopsis coeruleofusca
C0317914	actinomadura coeruleofusca
C0317914	nocardiopsis coeruleifusca
C0317914	nocardiopsis coeruleofusca ( preobrazhenskaya and sveshnikova 1974 ) preobrazhenskaya and sveshni
C0317914	actinomadura coeruleofusca preobrazhenskaya and sveshnikova 1974
C0317914	saccharothrix coeruleifusca
C0317914	saccharothrix coeruleofusca ( preobrazhenskaya and sveshnikova 1974 ) grund and kroppenstedt 1990
C3266355	escherichia coli serotype o178:h19
C3266355	e. coli serotype o178:h19
C2302955	nosocomiicoccus morais et al . 2008
C2302955	nosocomiicoccus
C2302955	genus nosocomiicoccus
C2317499	family lentisphaeraceae
C2317499	lentisphaeraceae cho and hedlund 2012
C2317499	lentisphaeraceae
C0316143	salmonella ii 13,22:z29:1,5
C0316143	salmonella clifton
C0316143	salmonella ii clifton
C0316143	salmonella 13,22:z29:1,5
C0314778	acholeplasma equifetale kirchoff 1974
C0314778	acholeplasma equifetale
C1467047	brevibacterium permense gavrish et al . 2005
C1467047	brevibacterium permense
C1016143	tetragenococcus halophila
C1016143	tetragenococcus halophilus ( mees 1934 ) collins et al . 1993
C1016143	tetragenococcus halophilus
C1016143	tetracocccus no . 1
C1016143	sarcina hamaguchiae
C1016143	pediococcus halophilus
C1016143	pediococcus soyae
C1016143	pediococcus halophilus mees 1934
C1051263	xanthomonas cynarae
C1051263	xanthomonas cynarae trebaol et al . 2000
C1653007	enterococcus aquimarinus
C1653007	enterococcus aquamarinus
C1653007	enterococcus aquimarinus svec et al . 2005
C1265263	oxalobacter vibrioformis dehning and schink 1990
C1265263	oxalobacter vibrioformis
C0318132	staphylococcus aureus ss . anaerobius
C1650727	halolactibacillus halophilus
C1650727	halolactobacillus halophilus
C1650727	halolactibacillus halophilus ishikawa et al . 2005
C1032357	alcaligenes pacificus baumann et al . 1972
C1032357	halomonas pacifica
C1032357	alcaligenes pacifus
C1032357	alcaligenes pacificus
C1032357	halomonas pacifica ( baumann et al . 1972 ) dobson and franzmann 1996
C1032357	deleya pacifica ( baumann et al . 1972 ) baumann et al . 1983
C1032357	deleya pacifica
C1482397	methylovorus mays
C1482397	methylovorus mays doronina et al . 2001 emend . doronina et al . 2005
C1265044	salmonella niederoderwitz
C1265044	salmonella enterica subsp . enterica ser . niederoderwitz
C1265044	salmonella 43:b:-
C1233277	mesoplasma syrphidae tully et al . 1994
C1233277	mesoplasma syrphidae
C0316682	salmonella iiia 35:z4,z23:-
C0316682	salmonella iii arizonae 35:z4:z23:--
C1212545	gelria
C1212545	gelria plugge et al . 2002
C1212545	genus gelria
C0317971	pseudomonas pseudoalcaligenes
C0317971	pseudomonas alcaligenes biotype b
